autosupercell-app  | 2026-03-11T08:02:52.866039712Z 2026-03-11 08:02:52.865 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/account-29372e01b6af57af.js
autosupercell-app  | 2026-03-11T08:04:55.997811272Z 2026-03-11 08:04:55.997 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/data/v1/en/clashroyale/checkout.json?gameSlug=clashroyale
autosupercell-app  | 2026-03-11T08:04:56.061746242Z 2026-03-11 08:04:56.058 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:04:56.061795542Z 2026-03-11 08:04:56.059 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:04:56.079785027Z 2026-03-11 08:04:56.079 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=392197186657644&ev=PageView&dl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&rl=https%3A%2F%2Fstore.supercell.com%2F&if=false&ts=1773216296061&sw=1440&sh=900&v=2.9.277&r=stable&ec=8&o=12318&fbp=fb.1.1773216188198.443776505169492228&cdl=API_unavailable&pmd[title]=Clash%20Royale%20-%20Supercell%20Store&pmd[locale]=en-US&pmd[description]=Clash%20Royale%20is%20available%20in%20Supercell%20Store&plt=1117.199999988079&it=1773216296055&coo=false&expv2[0]=pl0&expv2[1]=el2&expv2[2]=bc1&expv2[3]=ra2&expv2[4]=rp2&expv2[5]=ct3&expv2[6]=hf0&rqm=FGET
autosupercell-app  | 2026-03-11T08:04:56.085153461Z 2026-03-11 08:04:56.084 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://analytics.tiktok.com/api/v2/pixel
autosupercell-app  | 2026-03-11T08:04:56.224320530Z 2026-03-11 08:04:56.223 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://sbl.onfastspring.com/sbl/1.0.6/fastspring-builder.min.js
autosupercell-app  | 2026-03-11T08:04:56.226081894Z 2026-03-11 08:04:56.225 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://webchat.helpshift.com/webChat.js
autosupercell-app  | 2026-03-11T08:04:56.228082889Z 2026-03-11 08:04:56.227 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=D48QDBJC77U6M9K6QO00&lib=ttq
autosupercell-app  | 2026-03-11T08:04:56.231448288Z 2026-03-11 08:04:56.230 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://tr.snapchat.com/p?pid=bbb1e6d3-a78d-49af-bcae-4000ba0cbe3e&ev=PAGE_VIEW&intg=gtm&pids=bbb1e6d3-a78d-49af-bcae-4000ba0cbe3e&e_pr=0.99&e_iids=com.supercell.scroll.gempack5_t100%3Achronos%3A124769-0%3A0&e_cur=USD&u_c1=ee56ea4b-e65d-4f54-ad6c-e444d1df0ccb&u_sclid=88b42bf0-77f6-461a-b042-7cce58e53e97&u_scsid=5915f0a6-cc6f-46c7-8a3c-1beae08ce0aa&gat=G-Q1VRW6YH7K%2CGTM-WG7DNHB&gac=474b98f8&bg=false&bt=1d53c387&d_a=x86&d_bvs=%5B%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22145.0.7632.6%22%7D%7B%22brand%22%3A%22Not%3AA-Brand%22%2C%22version%22%3A%2299.0.0.0%22%7D%5D&d_os=10.0&d_ot=Windows&df=true&huah=true&m_dcl=1117&m_fcps=860&m_pi=831&m_pl=1530&m_pv=2&m_rd=111249&m_sh=900&m_sl=2453&m_sw=1440&pl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&rf=https%3A%2F%2Fstore.supercell.com%2F&trackId=a1ff081d-5de6-4e9d-9b72-787413499f68&ts=1773216296180&v=3.54.1-2603021739
autosupercell-app  | 2026-03-11T08:04:56.232646191Z 2026-03-11 08:04:56.232 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://t.co/1/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=3&event=%7B%7D&event_id=240a8d3a-7fc8-47f2-960d-9d40c0a9e546&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Checkout%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&tw_iframe_status=0&tw_pid_src=1&twpid=tw.1773216187245.728893334576054995&txn_id=qomek&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:56.233934374Z 2026-03-11 08:04:56.233 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://analytics.twitter.com/1/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=3&event=%7B%7D&event_id=240a8d3a-7fc8-47f2-960d-9d40c0a9e546&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Checkout%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&tw_iframe_status=0&tw_pid_src=1&twpid=tw.1773216187245.728893334576054995&txn_id=qomek&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:56.235144797Z 2026-03-11 08:04:56.234 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://t.co/1/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=3&event=%7B%7D&event_id=e5a51fbc-bf93-4454-9b11-80e8e36e19e7&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Checkout%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&tw_iframe_status=0&tw_pid_src=1&twpid=tw.1773216187245.728893334576054995&txn_id=ok25e&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:56.236453980Z 2026-03-11 08:04:56.236 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://analytics.twitter.com/1/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=3&event=%7B%7D&event_id=e5a51fbc-bf93-4454-9b11-80e8e36e19e7&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Checkout%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&tw_iframe_status=0&tw_pid_src=1&twpid=tw.1773216187245.728893334576054995&txn_id=ok25e&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:56.238074964Z 2026-03-11 08:04:56.237 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:56.241997134Z 2026-03-11 08:04:56.241 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://www.facebook.com/privacy_sandbox/pixel/register/trigger/?id=392197186657644&ev=PageView&dl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&rl=https%3A%2F%2Fstore.supercell.com%2F&if=false&ts=1773216296061&sw=1440&sh=900&v=2.9.277&r=stable&ec=8&o=12318&fbp=fb.1.1773216188198.443776505169492228&cdl=API_unavailable&pmd[title]=Clash%20Royale%20-%20Supercell%20Store&pmd[locale]=en-US&pmd[description]=Clash%20Royale%20is%20available%20in%20Supercell%20Store&plt=1117.199999988079&it=1773216296055&coo=false&expv2[0]=pl0&expv2[1]=el2&expv2[2]=bc1&expv2[3]=ra2&expv2[4]=rp2&expv2[5]=ct3&expv2[6]=hf0&rqm=FGET
autosupercell-app  | 2026-03-11T08:04:56.257863484Z 2026-03-11 08:04:56.257 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:04:56.259535638Z 2026-03-11 08:04:56.259 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:04:56.260988792Z 2026-03-11 08:04:56.260 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://analytics.tiktok.com/api/v2/pixel
autosupercell-app  | 2026-03-11T08:04:56.269815124Z 2026-03-11 08:04:56.269 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://collector.snowplow.supercell.com/fe9da/yx7
autosupercell-app  | 2026-03-11T08:04:56.272860642Z 2026-03-11 08:04:56.272 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://analytics.tiktok.com/i18n/pixel/events.js?sdkid=D48QDBJC77U6M9K6QO00&lib=ttq
autosupercell-app  | 2026-03-11T08:04:56.326769187Z 2026-03-11 08:04:56.326 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://t.co/1/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=3&event=%7B%7D&event_id=240a8d3a-7fc8-47f2-960d-9d40c0a9e546&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Checkout%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&tw_iframe_status=0&tw_pid_src=1&twpid=tw.1773216187245.728893334576054995&txn_id=qomek&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:56.330405486Z 2026-03-11 08:04:56.329 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://tr.snapchat.com/p?pid=bbb1e6d3-a78d-49af-bcae-4000ba0cbe3e&ev=PAGE_VIEW&intg=gtm&pids=bbb1e6d3-a78d-49af-bcae-4000ba0cbe3e&e_pr=0.99&e_iids=com.supercell.scroll.gempack5_t100%3Achronos%3A124769-0%3A0&e_cur=USD&u_c1=ee56ea4b-e65d-4f54-ad6c-e444d1df0ccb&u_sclid=88b42bf0-77f6-461a-b042-7cce58e53e97&u_scsid=5915f0a6-cc6f-46c7-8a3c-1beae08ce0aa&gat=G-Q1VRW6YH7K%2CGTM-WG7DNHB&gac=474b98f8&bg=false&bt=1d53c387&d_a=x86&d_bvs=%5B%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%22145.0.7632.6%22%7D%7B%22brand%22%3A%22Not%3AA-Brand%22%2C%22version%22%3A%2299.0.0.0%22%7D%5D&d_os=10.0&d_ot=Windows&df=true&huah=true&m_dcl=1117&m_fcps=860&m_pi=831&m_pl=1530&m_pv=2&m_rd=111249&m_sh=900&m_sl=2453&m_sw=1440&pl=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&rf=https%3A%2F%2Fstore.supercell.com%2F&trackId=a1ff081d-5de6-4e9d-9b72-787413499f68&ts=1773216296180&v=3.54.1-2603021739
autosupercell-app  | 2026-03-11T08:04:56.331548649Z 2026-03-11 08:04:56.331 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://sbl.onfastspring.com/sbl/1.0.6/fastspring-builder.min.js
autosupercell-app  | 2026-03-11T08:04:56.332283671Z 2026-03-11 08:04:56.332 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://webchat.helpshift.com/webChat.js
autosupercell-app  | 2026-03-11T08:04:56.336395021Z 2026-03-11 08:04:56.336 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://supercell.onfastspring.com/embedded-checkout/builder
autosupercell-app  | 2026-03-11T08:04:56.340438111Z 2026-03-11 08:04:56.340 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://webchat.helpshift.com/latest/3.142.1/scripts/external/middleware.js
autosupercell-app  | 2026-03-11T08:04:56.350035075Z 2026-03-11 08:04:56.349 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://analytics.twitter.com/1/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=3&event=%7B%7D&event_id=e5a51fbc-bf93-4454-9b11-80e8e36e19e7&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Checkout%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&tw_iframe_status=0&tw_pid_src=1&twpid=tw.1773216187245.728893334576054995&txn_id=ok25e&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:56.366541807Z 2026-03-11 08:04:56.366 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://t.co/1/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=3&event=%7B%7D&event_id=e5a51fbc-bf93-4454-9b11-80e8e36e19e7&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Checkout%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&tw_iframe_status=0&tw_pid_src=1&twpid=tw.1773216187245.728893334576054995&txn_id=ok25e&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:56.368470671Z 2026-03-11 08:04:56.368 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://analytics.twitter.com/1/i/adsct?bci=4&dv=UTC%26en-US%26Google%20Inc.%26Linux%20x86_64%26255%261440%26900%264%2624%261440%26900%260%26na&eci=3&event=%7B%7D&event_id=240a8d3a-7fc8-47f2-960d-9d40c0a9e546&integration=gtm&p_id=Twitter&p_user_id=0&pl_id=4a3b09b8-3372-461a-8311-35fd5e3fb148&pt=Checkout%20-%20Supercell%20Store&tw_document_href=https%3A%2F%2Fstore.supercell.com%2Fclashroyale%2Fcheckout&tw_iframe_status=0&tw_pid_src=1&twpid=tw.1773216187245.728893334576054995&txn_id=qomek&type=javascript&version=2.3.45
autosupercell-app  | 2026-03-11T08:04:56.370678277Z 2026-03-11 08:04:56.370 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://webchat.helpshift.com/latest/3.142.1/scripts/external/middleware.js
autosupercell-app  | 2026-03-11T08:04:56.396564592Z 2026-03-11 08:04:56.396 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://webchat.helpshift.com/latest/3.142.1/html/index.html?parent=https%3A%2F%2Fstore.supercell.com
autosupercell-app  | 2026-03-11T08:04:56.415865441Z 2026-03-11 08:04:56.415 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://tr.snapchat.com/p
autosupercell-app  | 2026-03-11T08:04:56.424039441Z 2026-03-11 08:04:56.423 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://supercell.onfastspring.com/embedded-checkout/builder
autosupercell-app  | 2026-03-11T08:04:56.424752503Z 2026-03-11 08:04:56.424 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://supercell.onfastspring.com/embedded-checkout/builder
autosupercell-app  | 2026-03-11T08:04:56.447008818Z 2026-03-11 08:04:56.446 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://webchat.helpshift.com/latest/3.142.1/html/index.html?parent=https%3A%2F%2Fstore.supercell.com
autosupercell-app  | 2026-03-11T08:04:56.463753040Z 2026-03-11 08:04:56.463 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://tr.snapchat.com/p
autosupercell-app  | 2026-03-11T08:04:56.510378098Z 2026-03-11 08:04:56.509 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://webchat.helpshift.com/latest/3.142.1/css/style.css
autosupercell-app  | 2026-03-11T08:04:56.511054049Z 2026-03-11 08:04:56.510 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://sbl.onfastspring.com/sbl/1.0.6/skeleton.html
autosupercell-app  | 2026-03-11T08:04:56.511729671Z 2026-03-11 08:04:56.511 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://webchat.helpshift.com/latest/3.142.1/scripts/main.js
autosupercell-app  | 2026-03-11T08:04:56.520691513Z 2026-03-11 08:04:56.520 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://supercell.onfastspring.com/embedded-checkout/builder
autosupercell-app  | 2026-03-11T08:04:56.522533648Z 2026-03-11 08:04:56.522 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://supercell.onfastspring.com/embedded-checkout/builder/finalize
autosupercell-app  | 2026-03-11T08:04:56.531789451Z 2026-03-11 08:04:56.531 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://webchat.helpshift.com/latest/3.142.1/css/style.css
autosupercell-app  | 2026-03-11T08:04:56.560645483Z 2026-03-11 08:04:56.560 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://sbl.onfastspring.com/sbl/1.0.6/skeleton.html
autosupercell-app  | 2026-03-11T08:04:56.584340703Z 2026-03-11 08:04:56.583 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://d1f8f9xcsvx3ha.cloudfront.net/themes/framework/2/framework.js
autosupercell-app  | 2026-03-11T08:04:56.590131258Z 2026-03-11 08:04:56.589 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://d1f8f9xcsvx3ha.cloudfront.net/libs/raven/raven.min.js
autosupercell-app  | 2026-03-11T08:04:56.590858220Z 2026-03-11 08:04:56.590 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://d1f8f9xcsvx3ha.cloudfront.net/libs/raven/plugins/angular.min.js
autosupercell-app  | 2026-03-11T08:04:56.594606769Z 2026-03-11 08:04:56.594 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://d1f8f9xcsvx3ha.cloudfront.net/themes/sandbox/7/sandbox.js
autosupercell-app  | 2026-03-11T08:04:56.595282141Z 2026-03-11 08:04:56.595 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.sift.com/s.js
autosupercell-app  | 2026-03-11T08:04:56.595988192Z 2026-03-11 08:04:56.595 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.pendo.io/agent/static/c2a2939b-ebf8-4422-7cb7-04bcbe8c8865/pendo.js
autosupercell-app  | 2026-03-11T08:04:56.598734159Z 2026-03-11 08:04:56.597 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.2.0/css/bootstrap.min.css
autosupercell-app  | 2026-03-11T08:04:56.599541261Z 2026-03-11 08:04:56.599 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://supercell.onfastspring.com/embedded-checkout/builder/finalize
autosupercell-app  | 2026-03-11T08:04:56.617797297Z 2026-03-11 08:04:56.617 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://webchat.helpshift.com/latest/3.142.1/scripts/main.js
autosupercell-app  | 2026-03-11T08:04:56.647657732Z 2026-03-11 08:04:56.647 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://supercell.onfastspring.com/embedded-checkout/session/sODBcKWLS1mvMccHIQt6kQ
autosupercell-app  | 2026-03-11T08:04:56.691694322Z 2026-03-11 08:04:56.691 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/3.2.0/css/bootstrap.min.css
autosupercell-app  | 2026-03-11T08:04:56.698116449Z 2026-03-11 08:04:56.697 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.sift.com/s.js
autosupercell-app  | 2026-03-11T08:04:56.722046358Z 2026-03-11 08:04:56.721 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://d1f8f9xcsvx3ha.cloudfront.net/libs/raven/plugins/angular.min.js
autosupercell-app  | 2026-03-11T08:04:56.722987801Z 2026-03-11 08:04:56.722 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.pendo.io/agent/static/c2a2939b-ebf8-4422-7cb7-04bcbe8c8865/pendo.js
autosupercell-app  | 2026-03-11T08:04:56.723838653Z 2026-03-11 08:04:56.723 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://d1f8f9xcsvx3ha.cloudfront.net/themes/framework/2/framework.js
autosupercell-app  | 2026-03-11T08:04:56.724700665Z 2026-03-11 08:04:56.724 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://d1f8f9xcsvx3ha.cloudfront.net/themes/sandbox/7/sandbox.js
autosupercell-app  | 2026-03-11T08:04:56.725483667Z 2026-03-11 08:04:56.725 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://d1f8f9xcsvx3ha.cloudfront.net/libs/raven/raven.min.js
autosupercell-app  | 2026-03-11T08:04:56.809927099Z 2026-03-11 08:04:56.809 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://supercell.onfastspring.com/embedded-checkout/session/sODBcKWLS1mvMccHIQt6kQ
autosupercell-app  | 2026-03-11T08:04:56.848720947Z 2026-03-11 08:04:56.848 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.onfastspring.com/themes/libs/twitter-bootstrap/3.2.0/css/bootstrap.min.css
autosupercell-app  | 2026-03-11T08:04:56.849458858Z 2026-03-11 08:04:56.849 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.onfastspring.com/CompiledViews/F3RU6CWHV5E5W/CQAxgEgWTUQ/resources/common.css
autosupercell-app  | 2026-03-11T08:04:56.850123980Z 2026-03-11 08:04:56.849 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.onfastspring.com/CompiledViews/F3RU6CWHV5E5W/CQAxgEgWTUQ/resources/payment/dropdown_with_images.css
autosupercell-app  | 2026-03-11T08:04:56.850769612Z 2026-03-11 08:04:56.850 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://applepay.cdn-apple.com/jsapi/1.latest/apple-pay-sdk.js
autosupercell-app  | 2026-03-11T08:04:56.852036355Z 2026-03-11 08:04:56.851 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.onfastspring.com/libs/qrcodejs/1.0.0/qrcode.min.js
autosupercell-app  | 2026-03-11T08:04:56.853340638Z 2026-03-11 08:04:56.853 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://api.helpshift.com/websdk/supercell/config?did=fd30f2e0-6c53-480d-a735-8505e511f979&platform-id=supercell_platform_20240222111201679-875e1d5fd71f6b5&uid=17-5f2184b3-68c1-408f-a2b3-80332f81e1ec&user_auth_token=AzHCZmBn%2BTUAza%2Fs2tfte4XU%2Bzd8IKSVl2L8tfdhYbM%3D&nonce=1773216296772
autosupercell-app  | 2026-03-11T08:04:56.854156720Z 2026-03-11 08:04:56.853 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.onfastspring.com/CustomStyles/F3RU6CWHV5E5W/supercell-supercell-custom-stylingv3/0/supercell_Custom.v2.css
autosupercell-app  | 2026-03-11T08:04:56.855128443Z 2026-03-11 08:04:56.854 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.onfastspring.com/themes/framework/2/framework.js
